nivl_vl,id_nivl,nvl_lbl,X,Y,code5,depcode,nvl_vl_,nvl_l_2,nvl_label,municipio,idx1_servicio1,idx1_servicio2,idx1_servicio3,idx2_Adultez1,idx2_Adultez2,idx2_Adultez3,idx3_climatico1,idx3_climatico2,idx4_Capacidad1,idx4_Capacidad2,idx5_viviendas1,idx5_viviendas2,idx5_viviendas3,idx6_crecimiento1,idx6_crecimiento2,idx6_crecimiento3,idx6_crecimiento4,idx6_crecimiento5,idx7_gini1,idx8_demografica1,idx8_demografica2,idx9_infnin1,idx9_infnin2,idx9_infnin3,idx9_infnin4,idx10_juventud1,idx10_juventud2,idx10_juventud3,idx10_juventud4,idx10_juventud5,idx11_pobreza1,idx11_pobreza2,idx12_salud1,idx13_saludmental1,idx13_saludmental2,idx14_seguridad1,idx14_seguridad2,idx15_vejez1,sub_grp
05113,mpio,Buriticá,-75.91248836264813,6.809453076648512,05113,05,5113,Bur,buritica,buritica,0.2609550963616236,0.1716225357811747,0.37282566235611764,-0.3232783047842365,-0.31509205950712527,0.2365993534122842,-3.377657438923356,-0.510016958873555,1.0822136323454143,-0.40119850894916465,-0.3897925516274939,-0.8645285908182103,-1.3700940080049775,-0.29763053278867646,0.9586869538285914,0.32652304457336134,4.049295247685783,-3.5709380100246535,-1.5615248558452701,-0.10067130212269719,0.3442222864628559,0.27106758846910634,0.9047785330209186,-0.7144703899561379,-0.20375695521207735,-0.35977695513718605,-0.7933461511492321,1.0471889785500075,-0.9677168415261465,-1.058443980412145,1.1396705575039714,1.1566015345018026,0.15881273845416996,-0.2271343765786548,-0.52251189397190545,0.15417720093146456,-1.114328497687014,-0.4430127971174849,2
05120,mpio,Cáceres,-75.22433705064566,7.665837684237721,05120,05,5120,Các,caceres,caceres,-0.10426747094189769,-1.7647929334435766,1.4415277631723764,1.4021608273745574,0.05859391802882935,0.33857823544397286,-0.9421158616552124,-2.0867674815019726,-0.36612381667946764,0.05864810601821784,-1.2456131568437023,0.2911497363944218,0.074056761379091507,-0.9375604251811713,0.9537866924081242,-0.3320563764391098,-0.5029580911200421,-0.8913698318206988,0.08684636608322036,-1.302942771084911,0.04248114450113993,0.9321981633918084,1.0176043938651933,-0.7107365791597406,-1.133674891309096,-1.0276669113026857,-0.6483947286281415,-0.18778981024221847,-0.1527528221530673,0.1754177220085603,-1.5316819523669007,-0.08292861808394637,-0.9099488874430032,-1.2945183871750143,0.7501257861207625,-2.1927554660550337,-0.8123303204505674,-1.4827720366849684,3
05125,mpio,Caicedo,-75.99308115459601,6.42100735120007,05125,05,5125,Cai,caicedo,caicedo,-0.15240401780608015,-1.6953968791893508,1.1269844007105612,-1.5383943217959435,1.105454223298155,0.3362818927019399,-0.47532123413020905,0.10315454234159524,-0.9678226887652713,0.20889994099126388,0.39233399417751225,-0.5934267354421107,0.9102134142431538,-0.15841147450043272,-0.2794269387193029,-1.1290244063601866,-0.48819574608426797,0.5808979673048608,0.6816737527145649,0.19504899143516233,-0.44217014159486656,-0.3892034609255878,0.5123288540778204,0.056783860763383785,-0.5597376676626503,-0.5469435080355853,1.3756087685833038,-1.8837198337411323,-0.39834392733166574,0.013203762840809282,0.5332099972346585,1.7348934596635224,0.5237572865855178,-0.8061725049307932,-0.54090504238518,0.9409585349611019,0.3571054398886544,-0.5263750596726822,2
05129,mpio,Caldas,-75.62741770351639,6.053784062121476,05129,05,5129,Cal,caldas,caldas,0.44349605346951276,0.8924108952372336,-0.2908025222116028,-0.6211684444061665,-1.8035285783248447,-1.299489622295187,0.60640798754396,-0.8978785963052083,0.8889197914091197,-0.8364713117090394,0.6270378685713034,-0.025225014676968208,0.16692902540527485,1.841820208830626,-0.08874714623919776,0.31938613254131265,-0.3321723499564605,0.7128010610723281,0.5488696883253171,1.7767610985897635,-0.3010220832794984,0.45864942039440704,-1.2808085776992582,-0.3573501182440532,-0.2694656979479598,1.652303379605943,-1.1955992838374188,0.04081614975702049,-0.9089387977727837,-2.186573754196993,1.1799354947462406,-0.5483818120478601,0.48262710689294974,-0.8456519893604346,-0.13572468951125424,0.4371418122443808,0.427398518754503,0.7724061160046178,1
05134,mpio,Campamento,-75.28881522501538,7.037716156016605,05134,05,5134,Cam,campamento,campamento,0.41328374130332723,0.11874642217454096,0.34387917412796615,-1.5235108339592125,1.239934527014413,1.458270080964762,-0.6650591143252975,-0.6305976234832461,-0.9191538250802452,0.18754173092019055,-1.2032872919895117,-1.8761614353571485,-1.93971727112145,-0.6224004487937839,-0.22868270560057893,-0.8239565189131888,-1.2574111397359071,1.2409084988627124,0.7290860293777237,-0.5565205119426243,-0.24189668222164984,-1.0273362000187136,0.8919081072801692,1.1145919121016037,0.2075467132189535,-1.4822294811025525,1.5827193674721476,0.5671257408342344,0.7134886550651388,-2.432231017190534,-1.1131036896652826,2.2818178883232276,0.1098950294012169,-0.3291989519982282,-0.8898538484865837,-1.1337813685795959,0.14085836967727883,-0.44801275237045923,2
05138,mpio,Cañasgordas,-76.02658521349967,6.81288679781354,05138,05,5138,Cañ,canasgordas,canasgordas,0.4234389842994409,0.11522134793409872,0.3419494082460895,-0.03677548064058913,1.4065452307937145,-0.9012835687596562,-1.4537689880196532,-0.3198401697948687,0.2717179430203853,-0.28870482567752603,0.07415365946409071,-1.1720018361005966,0.8959556556414109,-0.1805728656877651,-0.4740418484885774,1.088648974756145,-1.447133524116618,-0.5707955592482238,-0.8862564072618436,-0.6196686714380002,0.3879477631089653,0.4670028674710162,0.7683968676024873,-0.08644616809998822,1.0078132064584817,-0.4829145074173201,0.718813418464704,-0.6533143947169785,-0.5152975883588045,0.6214663021298394,0.39705546172322526,1.3723880048340473,0.4916667151152683,-0.46470781123129856,0.07720067605751485,0.33473074341662956,-1.3083796161996715,0.3617383237606474,2
05142,mpio,Caracolí,-74.73366777567848,6.336162250890057,05142,05,5142,Car,caracoli,caracoli,0.3929732553111001,0.12579657065542546,0.34773870589171957,-0.25938829319196843,0.8181790725840346,1.1240439430812237,0.9748390353775315,-1.044628955744153,-0.9491846492746662,0.38826744693810333,-0.2646979327567977,-0.6386132812373893,0.3599232954846697,-0.8714722789650192,0.445725497918077,0.1292354512584108,0.20529142599100933,0.3309690600900517,-0.4022781223895438,-0.8910284046702951,1.2683276030305541,-0.3979861487964231,1.2944680876995847,-1.5078246768391637,0.005022063566342898,0.045580365955101974,0.5374239711043625,-1.6248078807921271,-0.24446611589886372,0.055200794505537464,0.13447688544115283,0.040031772214234165,0.3626838751189022,-0.12514967205124378,-1.6549009919773403,0.9669420792522998,-0.4640648734951094,1.1386246489963614,2
05145,mpio,Caramanta,-75.63239525845898,5.555918217498725,05145,05,5145,Car,caramanta,caramanta,-0.8392830655906276,-2.800118466894155,0.21285402390749755,-0.6318286945228635,1.1795012825278421,-0.29147739136379686,0.2180434277960291,1.342527844792037,-0.09035635233178065,-0.27115639688184523,0.21392012534385954,0.7376949367584518,-0.9099646018757522,-0.24610953452432668,-0.5653751896428049,1.318372020593183,-1.4767473935396844,0.2955079403465368,-0.3101517766706292,-0.17698696590205876,0.3943208876726071,-0.6258190572059403,0.7277453509953399,0.050505999010323356,1.5173998581310917,-1.1319936050764878,0.780426768981969,-0.5036476755099426,0.3650679666492192,1.0281197243354765,0.4423237444050903,1.8610521251550622,0.560402222742047,1.6078516238569815,-1.1591447390621314,1.2620285099454835,-0.5140339910237548,1.148634019874355,2
05147,mpio,Carepa,-76.65715946423613,7.788864134813334,05147,05,5147,Car,carepa,carepa,0.3625075263227594,0.13637179337675218,0.35352800353735003,2.5364601535850526,-0.9077605826575904,0.6951354196968331,-0.1537899688935236,-0.34168023165941774,0.09052509325182069,0.023692988250209154,0.07028744311568284,0.28446187784045274,0.3542757951525223,0.3868252339547483,0.6414433206178288,-0.693822610290568,0.29403188354650805,0.056216128439097436,0.5929889318191077,0.7800441813661413,-1.2350373756866126,0.503166400437208,-0.6453626201978743,0.7931536436209492,0.9617398588776449,-0.03578635615352934,-0.4108915832222786,-0.18558511575369355,1.6650447064080236,1.2468897776347108,-1.2257905562441422,-1.2910703254797442,-1.097971503882728,-0.313920446034153,0.7115761783922339,0.37869412440996003,0.6219356461425825,-1.8152992468469344,3
05148,mpio,El Carmen De Viboral,-75.26349613727776,5.978210403191516,05148,05,5148,El,el_carmen_de_viboral,el_carmen_de_viboral,0.3558149259083942,0.6884637960168257,-0.709784410899385,-1.460279932626639,-1.6681930909133482,0.7484814980125807,-0.6466707801021834,0.2984839079503636,1.2973430314593242,-0.5649745338091249,0.6575245501178041,0.6171830573151172,-0.984853926774174,1.2751174373001415,0.44811876425942626,-1.1798716454270852,0.15454957313068196,-0.27968295937675935,-1.7662597000366858,1.233464354093147,-0.26735219370003965,-0.3267133211137522,-0.9130313959193703,0.7223525788127765,0.025986144435971942,1.3482621685354834,-0.1687985374931038,0.12303664045945996,-0.6450327866770416,-1.1105469232575598,1.3622061840748867,-0.9402999646342854,0.5628464037328761,0.5374821773286466,0.13101629362135606,0.21954046361948462,2.0085631576582825,-0.3025493929608353,1
05150,mpio,Carolina,-75.30756604138291,6.754026933485864,05150,05,5150,Car,carolina,carolina,0.4234389842994409,0.11522134793409872,0.3419494082460895,-0.22776341360068175,-0.9893420737431055,-1.7569162255688118,-0.4537544291111776,-0.02779073981426706,-2.9025822173462177,1.166828874530752,0.6489927079408276,0.7947842074064133,-0.6406050010486434,-1.0185412174885398,-0.8837585285082317,-0.21607093390980478,1.3538455474228754,1.8101365180542806,1.1454811498804194,0.5975844108083197,0.7587755912220424,0.42488215404954555,-1.4897055260840992,0.5765794069984077,-1.1593532134649374,-0.20099197476243064,0.6561674493867877,1.1544861548819796,0.57364325492692,0.35783082835932606,0.04513062248073737,-1.1213410663023846,0.5436744380884824,0.5088690459619586,1.5679077191795452,1.5251450778390085,3.0569425395125527,1.7012854521796423,2
05154,mpio,Caucasia,-75.03518926247135,7.868438265094053,05154,05,5154,Cau,caucasia,caucasia,0.40312849830721365,0.12227149641498322,0.3458089400098428,0.23794110812601285,0.646872740818324,-0.9230968680769738,0.40753362302866214,-1.562645918511466,-0.4945021555244141,0.007886635602082038,-0.19532966317387954,-0.26867252802279323,0.07474304416266485,0.2235840289041443,1.341415416836486,0.5413971908840342,-0.13339075817695864,0.07828667529075874,-0.15411328603674532,-0.37516783545898147,-1.9357084631014874,-0.27983500457634264,0.16664218294289496,0.10967165532529842,0.06091479308331516,0.39372309030202535,-0.649703026219819,-0.5897488550477419,-0.3803956601346192,-0.1899384549350748,-0.2757039540977204,-1.154668317728288,-0.9979598601880008,-0.12370002614562667,0.780972118649513,-1.4433511302974595,0.3864194653602082,-1.3492300522602607,3
05172,mpio,Chigorodó,-76.6404373820565,7.631141978637091,05172,05,5172,Chi,chigorodo,chigorodo,0.4234389842994409,0.11522134793409872,0.3419494082460895,1.238656674905325,0.0460264164293465,-2.6987770291795252,0.22736990794373074,0.4831582126387434,-0.18967508301447888,-0.06428532576456301,-0.18899171068316412,-0.7537405124011592,0.6794313444336509,0.40323020746172533,1.2076283569713275,-0.5523858484379862,-0.21138811164229807,-0.6564314394418301,-0.2160355874457549,0.09602453235654693,-1.855643744875108,0.34218999556803964,-0.20462850183856945,0.594618564838205,0.21590072940522634,-0.7041085165611969,-1.1425298030781486,0.44596632596155994,0.9614302711888474,1.1758544589046633,-1.2931529599737948,-1.5837536745538974,-1.5329896601212423,0.2598526307611701,-0.053564447050048467,-0.3419301144216913,0.08275642505641245,-1.6801529679583576,3
05190,mpio,Cisneros,-75.08272207407506,6.553239924643066,05190,05,5190,Cis,cisneros,cisneros,-4.1971965789322345,1.7191301273353226,1.219992884500024,-1.1202318791637167,0.08196903850830939,-0.1432861043376731,0.5720793587434512,1.3893405203431013,-0.06272001833076526,-0.05008233617752298,0.18270855687908355,-0.46654735130024705,1.2300413442367506,1.382194031980629,0.35294486618772,1.2780830530422127,-0.8041338313095866,1.6358689339088974,-1.6399551237267989,0.07085746572885475,0.8604378463638369,-1.0835013102030406,-1.5661776856822562,-1.6383516076527525,-0.3173744259309846,-0.00719828569939215,-0.4076786689624964,-0.07600270229940348,-0.5401968824914269,0.6661540024810179,-0.1134914330813663,-0.7335050326189226,-0.0026500971487636686,0.49818224030135805,0.7900488283515285,0.15906880855233793,-0.4859977643454308,1.3044508798707128,2
05197,mpio,Cocorná,-75.16056248711166,6.007250850943549,05197,05,5197,Coc,cocorna,cocorna,0.3121453925882998,0.4285098072486319,-0.45691868360550686,-0.19642883065557337,0.46326648027622314,-0.5799605005355417,0.2227585742645189,0.8188105973708656,-0.11116019863369161,0.08211268760325778,0.960097658292118,0.28368133863221545,0.363437141356416,0.5957043966696948,0.20997587700494072,-0.6920047141209587,-0.7946129645764298,-0.2448289881824462,2.628594410353113,-1.0874208313315241,0.7269944509049816,-0.2622439434814618,-1.225420781339614,0.15891677285521857,0.040999643087418894,0.0029612293802572676,-0.011695063941425332,-1.0674452718328886,-1.306232478725913,-0.1349548088102239,0.11818179544551478,0.556822542165371,0.412848094113025,-0.01705901255259331,-1.162823906603097,0.3121277604925298,-0.15496324776735396,0.456839533650715,2
05206,mpio,Concepción,-75.21726770174642,6.377813571282332,05206,05,5206,Con,concepcion,concepcion,0.3523522833266458,0.13989686761719444,0.3554577694192267,0.024308944266577762,0.8926904825244317,-1.098551136829429,-0.9953076541964453,0.02015176417472339,0.8647597959130527,-0.42719885837019617,0.861684146506333,-0.037394373424794666,0.0446652484419248,-0.6459765250180411,-0.26727722802910453,-0.9158327348115132,0.2901536312508336,0.9198421552499386,1.818295818256123,-0.6673150355052102,1.8817469834528857,-1.2685644032670549,0.5052971603549644,1.4975596164939688,-2.0296843533260867,-0.19630735675401204,1.8138791233620692,0.011687324104379742,1.061184587719765,0.7761243371114681,0.6857818413328924,1.3531993691957043,0.5450708467451078,0.9959775780974416,-1.2738733249240002,0.9425891845980632,-0.4138085813401348,1.0910213556469155,2
05209,mpio,Concordia,-75.90024563134448,6.056953337209619,05209,05,5209,Con,concordia,concordia,0.4234389842994409,0.11522134793409872,0.3419494082460895,-0.19781504324873134,-0.008519404854466204,0.9157756718786265,0.6771009961921737,-0.9038744817585902,-0.2315237063162898,0.08356193648876532,-0.0913942939708536,-1.6908927299559522,-0.33887924398545527,-0.20317618960560668,-1.4340995982911842,0.16223365060542888,-0.16044033647874772,-0.7329454942716,0.1015894749929159,0.10957672579200188,0.43434852876793384,-0.6876788057778348,0.8274679960792843,-1.0357104141484559,-0.15234420911850963,-0.3304463831200785,0.2784709488362386,1.6552483044366955,-1.3410469376152911,0.34166256410469337,0.1636709106184426,1.323165696452515,0.4990629158694117,-0.6171724452089238,0.5485832339959745,0.04313950859433869,-0.4712887963837062,0.5565331292448478,2
05212,mpio,Copacabana,-75.50078768363375,6.351711758645678,05212,05,5212,Cop,copacabana,copacabana,0.20852441921796985,0.37063163586804165,-0.6613207989531305,-1.0148804094056154,-1.3853675306779802,-0.8336359484431366,0.4392794880227824,0.7860760500253808,0.8280042118944818,-0.7667017072309973,0.3751755701838291,-0.19780356478897027,-0.26660747231723064,1.9674289912364318,0.5956851111916707,0.7721335141740837,-0.508005133412573,0.5173404175666169,-1.703470135748558,1.7418847656156327,-0.7992684902594791,0.03355994005262363,-1.5444499334896657,-0.007785044417673951,0.5908286406582121,1.5658548263577503,0.09830516663200323,-0.48386600517322054,0.21608449442886657,-0.0698191240944867,0.8174218919815035,-1.2358281832358158,0.5320085495057609,-0.11741327663772384,0.6803370739228305,0.4966907160195816,0.9189157785663337,0.8589229981041204,1
05234,mpio,Dabeiba,-76.31485465818015,6.992815188030559,05234,05,5234,Dab,dabeiba,dabeiba,0.3828180123149865,0.1293216448958677,0.3496684717735961,-0.4422503415504858,0.8974959541818736,-2.2649809979851496,-1.3363910885694796,0.1306843852349182,0.11601821821450886,-0.12447584410245581,-1.6309694783520623,-0.8041595064848562,1.8842295156216666,-0.3067063401434212,1.1684607554588546,0.02474923726669085,-2.02166351701595,-0.03162253242899723,1.1336633502124314,-1.9287894720295455,-2.966046134620799,0.8111178817871931,0.6199921940925001,-0.8085091536932684,-0.4621085655651935,-0.5974413633256077,-1.104281352941691,1.12298208402371,-0.8063318084696814,0.6865217199652098,-1.7949357029967465,1.2270515501924995,-0.5447530729084645,-0.9289546526758774,-1.084389275407878,-0.6419716905134983,-0.6435331382632232,-1.162483978151808,3
05237,mpio,Donmatías,-75.36443323910986,6.505640968190662,05237,05,5237,Don,donmatias,donmatias,-0.49465864285453304,-2.803922953583043,1.7191542725874718,-0.9229967689152224,-2.176761689451161,-1.0036593308737067,0.0184141990769875,0.22673289356159135,1.1937917370477562,-0.48319149787448856,0.9469716594925878,0.0016779290291723207,0.4022647662879259,0.6861304398708421,-0.4107537214887496,0.28837073447852823,0.5410193391427235,-0.6224100336864956,-1.2125832644488164,0.7296244054249689,-1.4002210199420118,0.5568369774682956,-1.6381872229857157,-1.982969290230688,-0.8085156722433673,0.39487132419044446,-1.7837889235048263,1.1001602380729316,-0.5967457525067016,-1.377526487232759,0.633682678607351,-1.3993371386426257,0.5220215524612508,0.5957481019916875,-0.5819640447251709,0.7724951806999123,1.5115232051368943,-0.07742018276719935,2
05240,mpio,Ebéjico,-75.78360947492115,6.327813263261843,05240,05,5240,Ebé,ebejico,ebejico,-0.7919775828225128,-0.9309735549643996,-1.5575362074475925,-1.0059776267099605,0.9296839950132293,0.0040062370395761125,-0.2905297103961692,0.1901720109288212,0.07598405848245321,-0.06293231026979401,0.95674248908871,0.5790324204476488,0.304153385475059,-0.6108407733253425,-0.19340384928582904,-0.28086981063501637,0.6885526289408762,-0.44394273575530213,0.14787781962881766,-0.9107092987238288,1.0075900951004884,-1.0732507763723056,0.5761496196587228,-0.6980292599092671,-0.9793049212159778,-0.04588113831415509,0.5727399313029652,0.029084594669805227,-2.054053737004903,0.6038793104768906,0.9188605065846188,1.068096480996269,0.4909635066340681,-0.5722426190653825,-1.2721864357171926,0.83764463698379,-1.590213221935762,1.6387986591033115,2
