nivl_vl,id_nivl,nvl_lbl,X,Y,nvl_lbl_2,nvl_label,idx1_servicio1,idx2_Adultez1,idx2_Adultez2,idx2_Adultez3,idx3_climatico1,idx3_climatico2,idx4_Capacidad1,idx4_Capacidad2,idx5_viviendas1,idx5_viviendas2,idx6_crecimiento1,idx6_crecimiento2,idx6_crecimiento3,idx7_gini1,idx8_demografica1,idx9_infnin1,idx9_infnin2,idx9_infnin3,idx9_infnin4,idx10_juventud1,idx10_juventud2,idx10_juventud3,idx10_juventud4,idx11_pobreza1,idx11_pobreza2,idx12_salud1,idx12_salud2,idx13_saludmental1,idx13_saludmental2,idx14_seguridad1,idx14_seguridad2,idx15_vejez1,sub_grp,centroid,x_centroid,y_centroid
05125,mpio,Caicedo,-75.99308115459601,6.42100735120007,Cai,caicedo,-0.15240401780607996,-1.7243717917352672,1.1366930489579248,0.42655513381805077,-0.4753212341302087,0.10315454234159623,-0.9678226887652713,0.20889994099126297,0.3923339941775118,-0.5934267354421108,-0.29060068790231414,-0.8550813496773787,0.1768574434945818,0.6816737527145655,0.19504899143516222,-0.3892034609255872,0.5123288540778219,0.05678386076338365,-0.55973766766265,-0.24162179824956243,1.12174420310664,-1.7030800233646752,-1.3760520666347436,0.5332099972346587,1.734893459663522,0.5237572865855181,-0.23878683889539204,-0.8061725049307932,-0.5409050423851801,0.9409585349611013,0.35710543988865806,-0.5263750596726822,Transición - Bajo,"c(-75.9935115764368, 6.42346184112042)",-75.9935115764368,6.423461841120422
05674,mpio,San Vicente Ferrer,-75.3279847603425,6.310783605303788,San,san_vicente_ferrer,-0.04013947197065892,-0.0879073203482026,-0.6079617324609026,-0.7490325030059217,0.023952196304631038,0.4907068620289917,0.35682726262792996,-0.17262458988911084,0.9804411299054624,0.8615385970032488,1.1605686901513117,-1.468131929206817,-1.0504491382255103,0.9331783234238881,0.41040851427379454,-0.6908864785818875,0.07075637171826253,0.016718904515764237,0.6365056880672235,0.02471625800706422,0.9091544214300362,0.5556747005491037,-0.10420584173796286,0.37168036038592417,-0.03571097880013131,0.5218723912106078,-0.33749467984450277,-0.28732093186751645,-0.18950087728471324,0.55484452635682735,-0.5881853087320299,0.45879089407512746,Transición - Bajo,"c(-75.3274012901614, 6.31038592834293)",-75.32740129016136,6.310385928342934
05670,mpio,San Roque,-74.93172497367671,6.449296115781239,San,san_roque,0.372662769318873,-0.4998959578348046,-0.07298414520726644,-1.6412320164128311,0.6700748644943646,-0.4211315681109717,0.1525070968162915,0.010713547924125736,0.4027531224889629,-0.4878166453680045,0.1313971464383404,0.05629981967961756,0.5367405837616382,-0.7603082528419451,-0.2569125196530353,-0.7787739320306458,0.10383567209031605,0.5837282036571887,0.1623686710418911,-0.20622890108950045,0.5821002550939587,-0.8781575921533697,-1.2781882360282104,0.49909794608067787,-1.3592372580564658,0.448887088452333,-0.2206189003628564,-1.0554174692102951,0.3124018203760741,-0.41573668637423017,-0.3578922991262682,0.2347961112875986,Transición - Alto,"c(-74.931852150928, 6.4486762266889)",-74.931852150928,6.448676226688899
05667,mpio,San Rafael,-74.99596096285518,6.310736897214359,San,san_rafael,0.4234389842994409,-0.8923180438925178,0.5993666200944008,2.941014170829677e-4,-0.09886343994130878,-0.012507507483129955,0.6013000304391316,-0.23875164183540168,0.7465604481620092,-0.09459871480041991,-0.4228532288914318,-0.7217343246434031,-1.28617472851946,0.8190125831932564,-0.2846374260382362,-1.2021210253741026,-0.45274458796170414,0.9548470514116814,0.43611518159871376,1.0068514533527162,0.26546351639977994,0.4021273125985821,1.167808848581961,0.18040103055742862,-1.2781662140309578,0.31398823292646544,-0.7408848348053236,-0.8589845410770383,0.19918392449882769,0.4779294025076308,-0.193577868783779,0.57603455269577,Transición - Bajo,"c(-74.9985940773614, 6.31074633741118)",-74.99859407736145,6.310746337411183
05664,mpio,San Pedro De Los Milagros,-75.56245148603243,6.458259913274919,San,san_pedro_de_los_milagros,0.31452649817839307,2.6895433242102587,0.6112490526333059,-0.760536337158662,0.8972437058874364,1.2115218153563896,-3.47062216708017,1.2469273656388526,0.4239294638644197,0.21017894697214348,0.335213632423607,0.3339434862102487,1.3069652829304423,-1.5509854444263858,1.2803515875392635,0.12276737780391032,-1.2392349264497495,1.374437566147464,-0.5822720749511587,0.935884737485356,-0.2802227512625111,-1.650551479803196,-0.25288551058857445,0.8650993575867254,-1.4343062507615931,0.5173061859886146,-0.4500531277949642,-0.20242856351073674,0.5623277182815731,0.7554683366073571,0.7427951468897509,-0.34156655694583404,Transición - Alto,"c(-75.5624851132497, 6.45866677393688)",-75.5624851132497,6.458666773936884
05660,mpio,San Luis,-74.96154989355873,6.014786781351678,San,san_luis,0.18463045869106262,-0.45515281097129723,0.09109802223612741,-0.2211418211740998,0.0768595154349797,-1.1845625057764286,-0.08543283199567553,-0.08049393130928015,0.5467610119106866,-0.8345297765608636,-0.350888493382776,0.30779987349411797,-1.8522704858117252,0.06033245746090584,-0.6736448698112689,-0.13454400616529003,-0.3653422522219265,-0.7137222550294707,0.3004833660544108,-0.259104479305621,-0.2619477756216475,-0.1923612136528663,0.2294995113506077,-0.19993312232155178,0.32837827292201865,-0.5291744805744112,-2.1947321787683722,1.227911778343163,-0.45652779365786544,0.24582829539901666,-0.8057912471263144,-0.5439492932603872,Transición - Bajo,"c(-74.9620000226062, 6.01451746087997)",-74.96200002260618,6.014517460879974
05658,mpio,San José De La Montaña,-75.67671248101213,6.824142763250047,San,san_jose_de_la_montana,0.4234389842994409,-0.13317396505002335,0.7114734072030323,1.047613497646516,-0.6729412974649591,0.3564258167418955,-1.1447523662140566,0.33871507744685164,0.5938838825275273,-0.49283129250117425,-0.1347779750255049,-0.9711097192711977,1.8938571588155482,0.9485125672173278,0.513207305248583,-1.8330408033960734,1.2419894041182598,1.9330997841018511,-3.1037287553867725,-0.912770694845001,2.176683680679193,-0.0938077904914296,0.6216111883486695,-0.36504715445007635,1.1819413360688327,0.5048958325799623,0.2684553253998398,1.4237618670843926,-2.0637392576437885,0.6263642394552855,-1.0744371584724333,-1.107508556186748,Transición - Medio,"c(-75.6777082335181, 6.82325751142817)",-75.67770823351815,6.8232575114281655
05656,mpio,San Jerónimo,-75.70476186704079,6.43763396073991,San,san_jeronimo,-0.16046107077428648,1.4301355257078285,-0.7307897520691655,0.08607011911666472,0.8626934548817663,1.4672387507954257,0.7718720157004938,-0.11166117705951394,0.15925376137518094,-0.21680862216613853,0.7831412774252593,0.5917439316133976,0.06317737328373017,2.0523961720958774,0.8299842611994072,0.7427675487928723,-0.5814296350105809,1.1675717813362336,0.17563061597117252,0.33075095780067276,0.5058836638738433,0.10871682809419363,0.040361944591869016,0.7045731949959096,-0.5480350744364549,0.4273608200621278,-0.2909968633403516,-0.35233004730453743,0.37515521037127164,0.41033869962299163,-0.18224203335846598,0.2141915076088497,Transición - Alto,"c(-75.703107852086, 6.43829909296696)",-75.70310785208605,6.4382990929669575
05652,mpio,San Francisco,-74.97540254759538,5.882653453275657,San,san_francisco,0.45783890985443354,0.081995529835202,0.7453222387543276,0.3815427457886694,-1.3888460989960654,-0.7248075061120858,0.25441237104158987,-0.01688032981859112,0.6155487102805219,-0.5514810547237249,-0.8622790493201962,-0.31138053208245864,-1.4204838521664842,1.6855328534437708,-2.1794111667517297,-0.9016276566662835,0.6549658984987239,0.1621962312312051,0.48464404509333725,-0.011994148272383008,-0.3774230976484936,1.3165689969952215,0.6509789981525903,-0.39158695243655917,1.6122527425128224,0.18506269094170952,-0.34017960660445357,-0.12944289683364543,1.1504655169591769,-0.17762113150231085,0.6201080645021151,0.07867359561200482,Transición - Bajo,"c(-74.9760307431791, 5.87950342942469)",-74.97603074317912,5.879503429424695
05649,mpio,San Carlos,-74.90834879287338,6.194724829012063,San,san_carlos,0.4234389842994409,0.0393137156318813,0.04703959694054188,0.9289562878656161,0.6677475438116188,0.36446646939639077,-0.23835378127956366,-0.007416809598621914,0.5891776831942631,0.18339138381473624,-0.8260109415224182,-0.7198650155165606,-0.4135728593211749,1.0315523276677365,-0.6431630022520234,0.08547865139393922,0.34371801991440254,0.5483633162816715,0.510947741286108,-0.18620012367360014,0.6120795336477461,-0.8756087285351467,0.24292217906514807,-0.7456636963869453,-1.1205249332845606,0.19996679515129495,-0.7638284755949054,-0.9499921432199806,0.12989824224552068,-0.23173830713422905,-1.1374697568248293,0.23203703320186678,Transición - Bajo,"c(-74.9073321744151, 6.19378926334391)",-74.9073321744151,6.193789263343911
