"municipio","idx1_servicio1","idx1_servicio2","idx1_servicio3","idx2_Adultez1","idx2_Adultez2","idx2_Adultez3","idx3_climatico1","idx3_climatico2","idx4_Capacidad1","idx4_Capacidad2","idx5_viviendas1","idx5_viviendas2","idx5_viviendas3","idx6_crecimiento1","idx6_crecimiento2","idx6_crecimiento3","idx6_crecimiento4","idx6_crecimiento5","idx7_gini1","idx8_demografica1","idx8_demografica2","idx9_infnin1","idx9_infnin2","idx9_infnin3","idx9_infnin4","idx10_juventud1","idx10_juventud2","idx10_juventud3","idx10_juventud4","idx10_juventud5","idx11_pobreza1","idx11_pobreza2","idx12_salud1","idx13_saludmental1","idx13_saludmental2","idx14_seguridad1","idx14_seguridad2","idx15_vejez1","sub_grp"
"argelia",0.833820527019253,-0.922050484360538,-0.619743499568282,1.84947759587839,0.289201667535483,0.273666090378233,0.0507221853141826,-0.158184171461409,0.572844671427436,0.162549895240825,-1.0695179761818,-1.42488180085419,0.512530860929044,0.414042433208178,-2.2852308084597,1.21399761356357,0.802876241652121,0.614806229046664,-0.347966821130314,1.11501780670762,-1.20822480532216,0.0829339059685616,1.191968851715,-0.143891029142533,-0.61312947835609,-0.189451939867561,-0.72403314615151,-0.604210047975715,-1.15367446020605,-0.0242084215915744,2.22551675508164,0.801104934873472,0.321106136480463,0.251563026294362,0.0623145808659148,1.33909195215653,1.94329658007695,0.534077325290459,2
"armenia",0.542997154328152,0.0822947913989576,0.319512060411673,0.514962903881706,1.17520441450042,-0.200743792363731,1.32655082686018,0.292803426900605,-0.256588164333908,-0.512718850027558,0.950328208519418,-0.0502892802762533,0.0724707213601817,0.249601187769249,0.123585741418868,-0.0681336621946264,-0.11717493986723,-3.38927995197237,0.971245549004901,1.63727779746072,1.15961707220408,2.64616150752085,-1.45147020422479,0.580418254590546,0.323222319871435,-1.94218175965091,0.952481312919746,-2.07688887556625,1.01119752025026,0.965946389738696,-1.2714122084787,-0.314869294062797,0.47903287725512,-1.23917385850653,0.733491809400414,-1.07433651725337,0.150194849266986,-1.82670178897265,2
"belmira",0.0539233055714598,0.168049543904896,-0.465993889485821,-1.7072761325638,-1.77516230509132,-1.18194557926738,0.0952520220792327,0.365748846204116,-0.0163429010639887,-0.316459312621487,0.672262709792698,-0.350318690106761,0.215906201767059,1.66541662558172,1.07631108459272,-0.707299745141587,-0.153671193004753,-0.242133759760171,0.259046308483512,-1.01195778037555,0.142824384766466,0.586230530113386,0.925522636047252,0.679834981889772,0.975707829701029,0.495036789417848,0.737211599471732,0.66225891960036,-0.099973328513968,-0.0462080379033074,-0.363744380365756,0.717124687309458,0.487037685803339,-1.09397938268588,0.840685506683633,-0.459450266747252,-0.513329728241398,1.00219158623552,1
"betania",0.533561930591686,-0.513010605769347,-0.849282175655773,-0.686443378259833,-1.02840284275728,-0.142924998129639,-1.47185014890352,-1.29591039450758,-0.307164374459974,-0.579479660717839,0.282186038908566,-1.17841556996554,0.523043136849327,0.469025725752464,1.78146843063312,0.772017684600312,0.58318213573843,2.06047905411193,1.3170663093596,-0.0417934580187026,-0.673088455199594,-0.501122235699165,-1.80619304385281,0.266228864255628,-0.00265119549547113,0.322695825640395,0.684700209606239,-1.54995749002487,0.00625912890467003,-0.88811244569098,0.282373227121323,0.608962010540404,0.379766508897362,-1.53097660184612,0.564233321153846,0.51027142710652,0.215379143752226,0.391350417303356,2
"betulia",0.471102423063499,-0.275441864006533,-0.605070346311829,0.386519296924883,-0.537180205830902,-0.815328936526089,-2.09727563668055,0.25468149094583,0.672389897504342,0.273007936025826,-1.81106876596489,-0.898019436924873,0.870319201473347,-0.0322531045892922,0.77921008075706,1.00828058121138,0.0507285361245999,0.146863743873329,0.712864487112562,-0.630563727265861,0.929701675877239,0.0389755954730587,1.43932695717476,0.618251508417439,-0.506596911615016,0.771470441293518,-1.1731428810492,-0.341250411712095,0.160505824769013,-0.181628643011937,0.174138737712552,-1.94926495420731,0.449777538394369,0.0193401797535038,0.856434336602619,0.397071495716589,0.503672904516622,1.094486595695,3
"briceno",0.106000135036599,-0.261370212644317,0.44866977395239,0.442219882516837,-1.52874001171312,1.28101456290807,-0.315392944642787,0.69210614277939,0.346343194012678,0.0452037948740219,-3.21014072871539,-0.810658234948376,-2.6034822123345,1.94866833337548,0.742593092682276,-0.699935360772443,0.85340645547598,0.867385466362387,-0.640662113469512,0.013985321098828,0.772865608040447,0.693411922474642,0.180963649097428,0.225089375658679,-0.302459165849806,1.58250584409503,-1.28711958201286,-0.496916790855565,-0.204119760877759,0.986026907940582,1.79191638989561,-0.900778412122189,0.122891978045573,-0.124740850029807,-0.384666523384987,2.90567280665497,-0.0764018924808863,1.99856377414863,3
"buritica",0.331119811641339,-0.0843306651068723,0.382133982128384,-0.41248798730132,0.617337924862847,-0.567106752488235,-2.42291816029226,2.53842339810577,-1.0874023886615,-1.24661521599984,-1.25380096042933,-0.0183571520319387,0.351358956680632,0.783646146911466,-0.72749970162337,-0.394323607211113,-4.6009889669318,3.53267485304723,1.58561775139472,-0.0383012411597405,2.02611819224602,-0.96780741378925,-0.467848942950444,1.75419865232553,-0.0554719265115396,0.415661405494337,-2.58582118637352,0.78106027384028,0.223801509135162,0.872477240104172,-1.53181305327355,-0.933457358436917,-0.304587635816456,-0.272500218354418,-0.386578949258591,-0.176650596980474,-0.26122765836799,0.986455727935107,2
"caicedo",-0.283917912475534,1.20609361982261,1.17311277333881,1.56357726861418,0.217232011367053,-0.60137005485626,-0.142156500048147,0.163156038310728,0.843172298326134,0.472541295175615,0.133487727603185,-0.323318548181172,0.621481012871696,0.203559892088637,-0.780027726732961,0.85934264465649,0.835546247433675,0.217022492489029,-0.630644798322861,-0.632011336052831,1.40231300749986,-0.0692364477701,0.467132403066546,0.387701963962769,0.376563149626347,1.61626451890763,1.22306330063864,1.03435589161779,-0.605729154180255,0.545201999624101,-0.672997578726747,-1.21780802353509,0.449092529079153,-0.835014654161779,-0.529667039405733,-1.10577281613845,-0.699025773546248,1.06554033407943,2
"campamento",0.529754820410226,0.0718807003673432,0.323425930518967,1.75720929248282,-0.405384496838484,-1.72007734564193,-0.866934540025008,-0.245536146220904,0.801953762351893,0.440137291389284,-2.28026219273557,0.00664556339826214,0.0057089732359997,0.345060436192288,-0.434768529569234,0.649115880476508,1.0008220267327,-0.72167119537451,-0.648351026306852,0.45729953002478,0.794466618718269,1.16627850327615,0.0690666619105252,0.548387909666606,-0.604079577181261,1.59451606966192,-0.432886690353835,-1.61148239648737,-0.453784116216212,-0.239153536386211,2.04345800837708,-1.58685427223759,-0.478005679396773,-0.321301646224195,-0.698065331160211,1.07279396883414,0.0706334232328471,0.977306769198258,3
"canasgordas",0.542997154328152,0.0822947913989576,0.319512060411673,0.667598492114467,-0.855919795945677,1.91873374738909,-1.06816310064601,0.758862532936915,-0.237738901956539,-0.40947253972387,-0.610586302892271,-1.00338139089236,0.226329791112737,-0.460818154092595,0.198879452546096,-0.873871692412882,1.34702289804017,0.970017515432941,0.906817320916382,0.718124701424621,0.957349429573217,-0.392655014178353,-0.450097700561301,0.272905963219198,-1.5278956483743,0.746355659699055,0.465216124645061,0.454795746805053,0.246415301313289,-0.101032074209553,-0.36441839935554,-1.1023546627323,0.443962851666215,-0.54308268151101,0.125123689561633,-0.414707730010142,-1.06398875694727,-0.0579256769451632,2
"caracoli",0.503270152574375,0.0510525183041145,0.331253670733556,0.406730664030299,-0.79454538351792,-0.991126289185788,-0.376646439757967,-1.98764164083476,0.701497725772632,0.230694200891876,-0.965775041162166,0.359504457175072,0.969094587379946,1.03046643196085,-0.489524890683057,-1.13302905254615,0.36295366355265,-0.434975647433271,0.43496210565042,1.0441168265821,-1.4376990914212,-0.0590064499037011,-1.57157629460144,0.365152207444959,0.946844668311375,0.503380281024843,1.31142519227603,1.62585019219858,-0.332282528745979,0.590782767649976,0.0898263763221609,-0.0311504883564195,0.119377282622676,-0.0757637679680657,-1.36028542560707,-1.00198034189091,-0.748980134281152,-1.05173984422661,2
"caramanta",-1.26457768578031,2.08265927791268,0.748444642440157,1.04059408027579,-0.335988221897217,0.692336611148111,1.17398287711457,0.66137409835418,0.163786672939855,0.00451723802994083,0.300887770683679,1.1157693651023,-0.667395146518474,-0.77715569941599,0.251522316073923,-0.741144426387706,0.909977937017522,0.102645647293981,0.350300090019336,0.0752798918617953,0.107025464813902,0.694749196392415,-0.589367882386133,-0.379768743011995,-0.479686510591964,1.17137652620387,-0.204191751793174,-0.0442022735051008,0.452868357904242,-1.48798936201537,-0.422786263021215,-1.66154507839759,0.604055606399921,1.52215188962378,-0.608898693666676,-1.30301935590273,-0.56902716049415,-1.07096674845478,2
"carolina",0.542997154328152,0.0822947913989576,0.319512060411673,-0.624175692381569,2.13864633373235,0.970271864200426,-0.163594097221111,-0.0613183833071556,2.40868026322142,1.6275342692136,1.30914500935906,0.147629934097734,-1.58646538628402,0.921176234362507,0.775588708029072,0.349764681508878,-0.643491043258943,-1.87303774055908,-1.05776000221543,-1.12432746919185,-2.21958942976207,-1.4637192600671,1.92164248029978,-0.900008877258489,0.327978505965311,-0.0501393416741235,-0.270030069037358,-0.895578765017265,-0.677279624525157,-0.316296727053779,0.0853292739118468,1.16202667142399,0.53488814934733,0.256353016969337,1.65510580750301,-1.57538955583098,2.24673746785335,-1.76749102118315,1
"cisneros",-5.48226477832811,-4.65611662798558,2.10032295923065,0.741352787834125,1.41903419406563,-0.686479517222393,1.53261136113456,0.213633831113015,-0.0161546634420449,-0.299174142937126,-0.32949404317213,-0.93862294387028,-0.429350572575404,-2.61046159416417,-0.511495971412426,-0.931871942625216,-0.419093195952726,-1.44554483047146,1.64700388180239,-0.222233734186485,-2.31462618146825,-0.296889304344126,-0.0981903350382255,-1.59630964745955,1.36110561915051,-0.639027124329253,-0.129716048762083,1.10150124918482,3.00832253883039,-3.49579183098597,0.546674643218938,0.28960946141469,-0.400349342757004,0.320003597811446,0.945599089140891,-0.139474059358776,-0.760720783760926,-1.20282571094962,1
"cocorna",0.56152419964453,-0.442538727958736,-0.691812003944008,0.15847337657574,0.118710818782585,0.806624266856491,0.865042870032457,0.070634246863498,-0.0495957387424519,-0.402638834772809,1.33250978550469,-0.34299885159169,0.0700109227768983,-0.637316117116509,-1.37028058940533,0.394983213421307,0.929155166204131,0.545741405214844,-2.46352986432679,1.32373569403114,-0.617372548243285,-0.609836295800868,0.957738813214513,-0.985021601368335,0.11877437397075,0.337050366286519,0.414839743531687,1.38816679172522,0.599719321375949,1.55432191775707,0.0660384743315362,-0.254895449227568,0.263661417415497,0.0152944665555404,-0.845158768974678,-0.445030488412093,-1.00756959176626,-0.175556047897916,2
"concepcion",0.450300816902671,0.009396154177657,0.346909151162734,0.220552162736561,-0.339461629789021,1.8520790165079,-0.43805659948398,0.492524737624262,-0.821728022760135,-0.95328095160687,1.06299544409804,-0.511254072283028,-0.0132721041040324,0.906921662295737,-0.552870805230317,0.426421244745658,0.590116741102115,-0.622815244018871,-1.71300634333908,0.804102750701245,-1.12535469924893,1.28754590243882,1.41666308021914,0.720822358353631,1.35981445347441,0.179526876158249,1.72472933087803,-0.976682551069986,-1.09000075045151,-0.786984275651448,-1.0119056853913,-0.880765097068164,0.540662137821316,1.00069574050595,-0.774341947181015,-0.925650052263744,0.669532634876036,-0.974222690959129,2
"concordia",0.542997154328152,0.0822947913989576,0.319512060411673,-0.332697999886799,-0.110437402430412,-1.02090994383976,-0.452325953794412,-1.56440217590696,0.0868254240827702,-0.259653552826961,-0.816208266537361,-0.940194867010621,1.12613784989529,-0.511393426950871,1.23264198962867,0.871823587027034,0.164528898415491,1.01008164803742,-0.0460418603214786,-0.414475222445689,0.27467819398283,0.034613808376457,-0.91904161123771,0.413053485885125,0.458948537866998,-0.245512863824492,-0.455424392753688,-1.0438964464663,0.894635569755291,0.962582672167243,0.0547459744595529,-1.15323544704198,0.413007825917554,-0.761120819267932,0.483580967918799,0.0290739726970657,0.0898959577535352,-0.304869773599826,2
"donmatias",-0.850916478370128,2.04408374003051,1.96928135374973,-1.13627634471965,3.46069957498752,-0.754059194899759,0.272148745006417,-0.2387179074594,-1.15973056529004,-1.28050027280625,1.29745775281303,-0.763587705810547,0.204393124825001,-1.17486767256026,0.33420059615054,-0.0960448552612212,-0.590829600956875,0.88945355955724,1.22983896001522,-1.31870598115417,0.509423553266631,-2.01345300242182,-0.0996526220045973,-1.65675288854651,0.732037789270036,-0.974250426992062,-1.94002542828673,1.58724759782674,-0.491342744739129,2.68287673667396,-0.868166574175197,1.60809652115126,0.44535596874462,0.553962037361717,-0.232590018637871,-0.611430913870382,1.57341501172281,0.555551492155008,2
"ebejico",-0.989806433649479,0.468723121272631,-1.12145133598492,1.09840027555608,-0.0683504554282709,0.151533468476478,0.0993054373835495,-0.0227104778212144,-0.165858765460892,-0.450269951594193,1.30535925342113,-0.433369883973677,-0.593090088729876,0.320603278721048,0.29147003010171,0.361261209059249,-1.04367707453692,0.462514347176551,-0.106974750946177,1.08035676658791,1.01125351872692,0.54613381638744,-0.610658392603531,0.197911694784273,1.36917428227814,-0.122046395979396,1.03172897901178,-0.204224449100169,1.56393265788423,1.02033428367681,-1.33130713185194,-0.46267793255091,0.429897786400379,-0.527694008659543,-1.11272866421181,-0.914535059116817,-1.47093958343464,-1.66999801035743,2
"fredonia",0.927918532107482,-0.838441285111049,-0.677962114841659,0.0503431265047118,-0.22053132417833,-0.00649835244836033,0.257218849152648,0.309430232566217,0.220864746145968,-0.165158321624477,0.340741395462765,0.538237484750548,-0.669019178902015,-0.210560362199787,0.698059871733157,1.07261034713893,-1.01130627197399,0.33730543802071,-0.326943898655173,-0.1707800697343,0.70713703619272,0.357474392477647,-1.92764448981645,-1.3376085729646,-0.130816494612014,-0.406799536192397,0.842887864526265,-0.721975553778627,0.65254599996578,-0.112324350090876,-0.987675434653632,-0.705891323441904,0.387858445150552,0.0156803327928833,0.467253626422093,-0.441878856016987,-0.562905038974944,-1.46685133328375,2
"frontino",-0.663236310522054,2.08302259180429,2.54492718397227,0.858664997135043,0.612873678300824,0.956240835951594,0.603428583701594,0.244435571778376,0.138990105881113,-0.249116492551389,0.0862990417053341,-0.165829847175985,0.392135040944033,0.604195626673217,-1.43397590971254,-0.0355345554993686,-0.15070766943651,-0.810315741408185,0.727867038132657,1.83499787913438,2.37742726345211,-3.86339370027252,-0.150491162275582,4.08950389704956,-2.76972387716055,-0.223816676791202,-0.526326574272045,0.660432583842288,0.653775268946647,0.281032934150778,0.235213436002671,0.914712839432256,-4.02028459193153,0.119956469427349,0.0495206201497161,-0.462955117486336,0.0266487992185954,1.2294463375504,2
"giraldo",-0.111484822759745,0.583745701333605,0.313240186307778,0.547637641471497,-0.131945906056151,-1.21977938389894,-0.0403968509829564,0.215400698913146,0.207237621844434,-0.100858480710316,0.70931921176772,-0.26979249762739,-0.534854817779244,-1.86600245727205,0.43637736845034,-2.4336665722786,0.988202106385352,0.752195420544029,-0.0246660854227491,0.386981661431579,1.21394504239104,-0.412089319463261,1.7706911617071,-0.269375261086068,0.0330902126077379,-0.558583543517748,-1.82416483661125,2.4929185089914,0.589461666705357,-0.138936665697997,-2.23947833406128,-0.152930972705561,0.388678856028505,1.61175341873199,-2.59692745664575,-0.377356396417391,0.963939784523244,0.698811594066168,2
"gomez_plata",-0.868520215265592,-2.26561646293708,-0.101400428519787,-1.2029134286068,0.67456935606944,0.568632846122622,0.36688290270649,-0.743120333035551,-0.178262412848829,-0.51460524276679,0.653968780764628,-0.367749621120684,-1.1502841985251,0.377944469114952,-0.653876221209037,-0.174887458293763,-1.27972578697831,-0.760562816192713,1.28554102409195,0.238161819195928,-0.0399792944725245,0.526063634273873,0.763095698485068,0.545126444084215,0.513736989142211,-1.86378942461468,-0.128708874479689,-0.66789294810247,-0.0392092139118757,0.0624623115384946,-0.423894695010774,1.1418928033828,0.465650269272687,0.843288873875433,0.502373485994603,-0.401297215471687,0.90542015624032,-1.03457583515624,1
"granada",0.397331481230968,-0.0322602099488005,0.362564631591912,0.554851076021406,-1.0320188879845,0.211675816071289,0.0406135266576054,0.249336932071115,0.663593982777945,0.417908330922025,0.889141858880575,-1.04980471252266,0.285072720495668,0.52366055043114,0.192559480640432,1.05467319339746,1.47085805826114,0.565990981597375,-0.339868911115284,1.88187093645894,-2.29408460074884,0.506115823202776,-0.112531230922613,-0.848210011958084,-1.07363865492563,0.460307466368924,-0.529356303638023,-0.243123372901758,0.153437845510063,-0.77137743712484,1.27440731099074,1.17194507053184,0.435661293306254,0.324926499011671,0.00121780920563926,-0.177101811507271,-0.618116612679827,0.485973436537799,2
"guadalupe",0.801415526055813,-0.942730430925479,-0.625369586561204,-1.93689194125406,0.214356171667541,1.02759779796308,-1.92270684873545,0.737646602286208,-0.0925402811404872,-0.316721923125768,-0.574328377022025,-1.32395112750002,0.159658990905119,0.233320465083982,-0.357772118165399,0.652781258376268,0.685005309211714,0.156723133616331,1.38348422351537,-0.943208665896119,0.808925105616893,1.36907421857938,-1.07907128357201,-0.662245656553208,-2.03287782467663,-0.160477070062153,-0.33988510742131,-1.20362680692532,2.07168910725663,2.2253950199403,0.744785843542616,-0.423071126474214,0.429151442268288,-1.76505400293979,0.59107423943385,-0.447676154601442,-1.24914996906968,0.363324062823742,2
"heliconia",-0.2219975651578,1.16193145524927,0.826307961517951,-1.27221561953518,-2.06630553100362,-0.243608590544983,-0.684131013186096,1.12246589265261,0.804627122838983,0.401157760260477,0.939895949862688,-0.167571585000373,-0.972157607787057,0.410322795598036,0.998556110922314,0.958131938071238,-0.0850859877102763,-1.06840719478453,1.27207729699053,-0.071438426773157,-0.268100768883158,-0.191460887611388,0.625067310395658,0.938442183581589,2.64099581650529,-0.590204014763586,0.0129766322914227,0.666398966425085,-0.317884244273789,0.263963043726655,-1.41710030879095,-0.857651325289474,0.322876597603153,0.75934707149788,-0.760363640099869,-0.0866587623954572,0.678084941197018,-1.31675875039285,1
"hispania",0.0640774959466347,0.00832089953812829,-0.496768092803144,-0.803448586683748,-0.867876417090495,-0.278085536776635,-0.0596640647236184,0.241980740892312,-0.5339573254314,-0.819242365592772,-0.302533825730063,-1.31493391523207,1.27954196307431,-0.438393808409103,0.211913604243795,0.834719349004573,-0.503668491571552,0.154437250989328,1.58736187317215,0.162533778915263,-0.532234627679667,-2.76014075114869,-2.57327267428027,-0.795354148285925,2.8245459490107,-3.00609161274812,-0.529552961374428,1.42232764861776,0.176110885057427,0.809799069147615,0.194477778965691,-1.06904233015687,0.470521342883689,2.36871013797761,-1.33607542614257,-0.177548642142761,1.19633553641563,-0.539983983148195,2
"ituango",0.542997154328152,0.0822947913989576,0.319512060411673,1.55602045062334,-0.510658528693157,-0.0816974222071656,0.0256549737426921,0.869449320183586,0.490150228511024,0.214299577825945,-0.75479181888423,2.94023258173689,1.63439259810236,0.923355831420967,-2.15245123435381,0.440855463215472,0.779960452251041,0.35356058603646,0.975043068893621,-2.08220022531544,-0.659214358310258,0.358668726923706,-0.315546059033282,0.636520153696934,0.0438475776410948,1.50049786408787,-0.597281010634489,-0.513224917889045,0.0511829182252856,0.0349522327963411,1.95285663059764,0.0510253345707748,-0.0754104434128209,-0.815572341973104,0.577272384214069,2.03627928142527,-1.19820186315321,1.26844574108101,3
"jardin",0.7981508095332,-0.688487167752651,-0.719013250279512,0.611863688519058,0.517946727926841,-1.34430894450875,0.774465151894722,0.0273523475310639,-0.722412076701609,-0.960285994217344,0.863703771890796,-0.338797546559031,0.301930899961509,-0.736162446942341,-0.0953824234083069,0.0575195414372211,-1.16716284512939,-0.240298306463202,0.819033865342576,0.0405400861339992,-1.39656987720532,0.413817990929821,0.827541101140464,-0.266162869200307,-0.729583119520142,0.812435635597352,-0.304548282242117,1.29596741397017,-0.677503023050139,0.632778525991047,-0.961000020624312,0.551200849710532,0.397799819353787,-1.03782164323032,0.004630942706631,0.0451244857521597,-0.0320453287262437,-0.916587473612594,2
