nivl_vl,id_nivl,nvl_lbl,X,Y,code5,depcode,nvl_vl_,nvl_l_2,nvl_label,idx1_servicio1,idx2_Adultez1,idx2_Adultez2,idx2_Adultez3,idx3_climatico1,idx3_climatico2,idx4_Capacidad1,idx4_Capacidad2,idx5_viviendas1,idx5_viviendas2,idx6_crecimiento1,idx6_crecimiento2,idx6_crecimiento3,idx7_gini1,idx8_demografica1,idx9_infnin1,idx9_infnin2,idx9_infnin3,idx9_infnin4,idx10_juventud1,idx10_juventud2,idx10_juventud3,idx10_juventud4,idx11_pobreza1,idx11_pobreza2,idx12_salud1,idx12_salud2,idx13_saludmental1,idx13_saludmental2,idx14_seguridad1,idx14_seguridad2,idx15_vejez1,sub_grp
05893,mpio,Yondó,-74.1591850871306,6.924952641125988,05893,05,5893,Yon,yondo,-0.5583944993482634,2.7048305208838976,0.7570613136157704,-0.7796743630820437,-0.07395473742768677,-2.079832691252757,0.36000716372114205,-0.21817263799248965,-1.2664661905328927,0.0676371847107355,-1.1627581048381561,0.18754105153057088,0.5081232761521252,-0.1700370056128906,-0.7186396464217744,0.5844360464457495,0.7608683440142856,-0.6016675092577787,-1.2826896796153622,-0.4835323059299833,-0.31470680745542334,0.3713471096866721,0.69409460445686,-1.338237076566927,-1.0616944084307158,-0.22061775000720565,-0.1726647390553025,-0.9033678218995864,0.565452970863814,-1.5190003698052486,1.1490422891444456,-1.3201335453149488,Vulnerable
05895,mpio,Zaragoza,-74.85727639831647,7.474121234219121,05895,05,5895,Zar,zaragoza,-8.736590198195003,0.1945388877772948,0.37565869412971165,0.23781207547042713,1.6230691301004254,-1.136031142733794,-0.06199633028084337,-0.1637181025309265,-1.4409054502450296,-1.2602837894632704,-0.5737217332379938,0.46229406291838676,0.10425194926124813,-0.3225439843302167,-0.8869102992890101,0.9515369860316735,-0.8123376809259212,0.25700867473164807,-0.25225955357151114,-1.3361098684308321,-1.2976972483348825,-1.6564705891511238,0.3730072770494781,-1.4128934044260866,-0.6657804700202916,-3.217765651528131,0.4238045706731914,-0.25307683315487606,0.14153006123121087,-1.047975089096274,0.5527914942743569,-1.884221882766423,Vulnerable
05001,mpio,Medellín,-75.6127999092285,6.258851646871735,05001,05,5001,Med,medellin,0.4189637755686827,0.4163116189512254,-1.8236351035731213,-0.5600678370075671,0.6431239307752075,0.23314729563655748,4.171809563477858,10.156021685247874,0.8513014759094831,0.7229450344842729,0.1865163795089858,2.513618672920333,-0.24341560781617694,0.40275278943925963,1.653168187976109,0.4044548484644746,-1.1568746432079873,-0.1614973104582796,0.1368818107826728,1.9564180238965918,-0.9942939334374863,-0.6902162879052303,-0.8559123691613278,0.6143687879908739,-1.3450751969182626,0.5141834425241911,1.8218254076128249,0.7793984947120152,0.4619186621698508,0.016343062752887418,2.9591309200888722,0.6607774094656822,Consolidada
05002,mpio,Abejorral,-75.43996915359027,5.802327928317855,05002,05,5002,Abe,abejorral,0.372662769318873,-0.4874929648346288,1.2692804951275574,-0.0045233805789700685,-0.5374789324018802,0.04093200171756857,-0.15807896652918602,-0.12528505978648558,-0.22726285046761263,1.0171257533611628,-0.31662684493175985,-1.0469192442955966,-0.6046350140651133,-1.1767287121969157,-0.3968746453488714,-0.5001490627614575,0.27151416387316396,0.33881219933087764,0.9091832514172582,-0.44113132677203226,0.7693414589524218,0.4113814299816142,-0.0742901343081382,-0.5131498730953851,-0.7975914049093581,0.5190244362375483,-0.24387935364687402,3.402298193851278,1.4440788181073825,0.3068700935231676,1.08259445783308,0.9449410254249029,Transición
05004,mpio,Abriaquí,-76.0871416147664,6.628242805445521,05004,05,5004,Abr,abriaqui,-0.6123958013041436,-1.5888839908418466,0.6754294534159574,0.6521231895446349,-0.35823773160208794,0.2971681754438847,-1.2397063338825154,0.0495923129379092,0.2781576110071187,-0.15036338658295242,-1.2094924314121613,0.37882826579219164,1.919571736255437,1.3924139839334362,-0.22170493634257138,-1.6095825129882444,1.1459982036846976,1.3482320198672149,-0.4103501000727832,-0.08022317623389859,2.0088483735064107,0.9414242748522582,-0.40291949169259667,0.7172143105976717,-0.5409687403811507,0.5724029658953579,0.9081004662443614,0.7949667302654029,-3.6070371245299153,1.3166561296543253,-1.31608906574655,0.6453183954735616,Transición
05021,mpio,Alejandría,-75.08992268709144,6.364688109831899,05021,05,5021,Ale,alejandria,0.34219704033053233,-1.674511012279534,-0.08082813986868886,0.3680591654911812,-0.19426095925252418,0.5123141856676127,-0.745276526676122,0.2008760384632764,0.8745574554845176,0.16236691715385349,-0.10759627927745269,-0.5777417527724902,-0.47410740014628405,-0.13441485471726555,-0.8254234433666645,-1.1754397186533843,0.32563275682768134,0.7054432513984606,1.8845831483271738,0.1305484126920307,1.2154553769540295,-0.6330714264602928,-0.7437689819932606,-0.09557257020688897,0.4157147068707117,0.5313755178975631,-0.10323950764849832,-0.10736288221970658,-1.5826925590770886,0.807938702644036,-0.9944854066846628,0.45052120401288215,Transición
05030,mpio,Amagá,-75.70694035674894,6.032726554782707,05030,05,5030,Ama,amaga,-2.1888967277372284,1.0538608914676404,0.2098252466502228,-0.5913540916251737,-0.4513354514031843,0.48686547737982305,0.2971523814131919,-0.16175001065533373,0.42486122595972853,0.8017957703865988,1.6615629310294477,-0.5307334370901724,-0.10190520632437014,-0.46000832077955667,1.177609047203093,-0.39880382972257244,-0.18121734087637015,0.038635257185218576,-0.08447572912166276,0.3890423213000717,-6.342050998211949e-4,0.8266872977218112,0.9819861772106997,0.3894028132464189,-0.4126981031151213,0.48485541914645397,-0.3605897677743925,-1.350658484175279,-0.2150937850502255,0.4250283008536832,-0.48794576053657757,0.4666135087596459,Transición
05031,mpio,Amalfi,-74.98142088861091,6.977017823056702,05031,05,5031,Ama,amalfi,0.4234389842994408,-0.24782609201004036,0.43683859048445556,0.41664301041886237,0.08612381555042138,-0.9001518646328337,-0.06691830260574355,-0.04291402939152561,0.010138006887521712,-0.19762801034613167,-0.6109386506201433,0.5157729797254367,-0.2505577340926329,-1.0446560125730742,0.41792864279963143,-0.5050322283295163,0.9502641778031858,0.22035734330144127,0.4854582137349325,-0.36371213994093354,1.0033986915642985,0.3436857164104354,-0.12649451500220438,0.09972390745698372,1.0353850265436957,0.2373616857054113,-0.7295423184432642,-0.25773895625356014,-0.12081921551152365,-1.0715558364609319,-0.19592955714124347,-0.546977299905562,Transición
05034,mpio,Andes,-75.92493905135751,5.624279481107275,05034,05,5034,And,andes,0.5342681160727368,0.8189020894946675,0.45385390145816973,-1.228143178875119,0.017324686401827646,-0.256344983555879,0.23986895222335267,-0.07072435630508807,0.9313975891865582,0.14224744060859798,-0.17193909570729365,-0.022660056100143204,0.15066199851978945,-0.8151195438502697,0.6735223221142732,-0.0766696930736866,-0.11384004083163131,-0.4681061016945318,-0.39284725806447507,0.526447950209607,-0.19595531560910293,0.5243483559506426,0.09828047144432353,0.42041140746899036,0.15656036602419066,0.5228863581683117,-0.22085027247583375,-0.39395822012801157,-1.0004452403288204,-0.5123218246382358,0.4875563055077976,0.3478642448982925,Transición
05036,mpio,Angelópolis,-75.71816333813786,6.119759257449431,05036,05,5036,Ang,angelopolis,-1.041162538072286,1.3244321248776678,-0.5617415570308386,0.3727862419279648,-0.030064319185343025,0.6679794655155319,0.3688208141000217,-0.4298489939263267,0.2435085792388199,0.00803081099715433,0.23123279447359504,-0.5636222065461077,0.010316533174293473,-1.0989693208179208,0.30081036382540477,-0.5070028302144448,0.25132132731804335,-0.3753066358823298,-2.6033813949360964,0.36062897073425154,0.23486704020104637,-1.0084471031854816,0.32673380984164063,0.5535540064248148,0.2999095187845728,0.5563078179132396,0.5113498191918762,0.6476761266382263,-2.9414698598501974,0.3196630822880728,-0.5475880259964615,0.6781673237787685,Transición
