nivl_vl,id_nivl,nvl_lbl,X,Y,code5,depcode,nvl_vl_,nvl_l_2,nvl_label,idx1_servicio1,idx1_servicio2,idx1_servicio3,idx2_Adultez1,idx2_Adultez2,idx2_Adultez3,idx3_climatico1,idx3_climatico2,idx4_Capacidad1,idx4_Capacidad2,idx5_viviendas1,idx5_viviendas2,idx5_viviendas3,idx6_crecimiento1,idx6_crecimiento2,idx6_crecimiento3,idx6_crecimiento4,idx6_crecimiento5,idx7_gini1,idx8_demografica1,idx8_demografica2,idx9_infnin1,idx9_infnin2,idx9_infnin3,idx9_infnin4,idx10_juventud1,idx10_juventud2,idx10_juventud3,idx10_juventud4,idx10_juventud5,idx11_pobreza1,idx11_pobreza2,idx12_salud1,idx13_saludmental1,idx13_saludmental2,idx14_seguridad1,idx14_seguridad2,idx15_vejez1,sub_grp
05001,mpio,Medellín,-75.6127999092285,6.258851646871735,05001,05,5001,Med,medellin,-0.8088055710973568,-0.3521852456347808,-0.22860037308589265,-0.40080937139833395,-1.165068793812991,-1.3615784898110161,0.40675453330329636,-0.29088352090840514,2.8138106600310437,-3.439618991445438,0.4246523411003784,0.030280843990474007,0.7379724308781749,-0.9848379995594396,0.7563980475273125,0.054526154331469776,0.07324370196218062,-0.7262881317373873,1.2814734152468568,0.5274938926725781,0.6575675535914723,0.054518480638192264,2.2264859972221296,1.2188433393173455,-0.48966733215581154,0.40496368989912923,-0.7819725047093742,-0.6394536480482739,1.1057850866234191,-0.9117197721610336,0.5843501210043403,-1.1562566311039617,-0.9531592734361336,0.17005272547822772,-0.40606263569985923,-1.250961340306827,-1.4865653792489888,0.4143016459406401,Consolidada - Alta
05034,mpio,Andes,-75.92493905135751,5.624279481107275,05034,05,5034,And,andes,-1.1486764511921943,0.3172705677251007,-0.2755559874599253,1.3831999268119397,-1.239821709447331,1.3478333610617679,-0.1501759135889443,-0.8824641708340568,-0.8495986138203816,-0.4172724302815905,-0.3058125693429491,1.0120194837691634,0.7685581786573916,0.646585659441886,-0.35843931030677717,0.9237359502058216,-0.8029933899893414,-1.7472790451284648,-0.2249492047688259,-0.8276712279118825,0.26376250209032237,0.9815336333429562,0.38027150880446264,-0.283439738036383,1.8321222029883928,-1.2546530815630215,0.529309909944879,0.24993501826605596,0.015631191752182794,0.19611247553657402,1.2940356692751507,1.4165785143027785,0.1934833227965194,-2.075140317343761,-1.7629466833760863,-1.5319896204823795,0.7166718749648684,-0.07937932884768259,Consolidada - Media
05079,mpio,Barbosa,-75.32786343666069,6.443319090375343,05079,05,5079,Bar,barbosa,3.235965846752508,1.121044151441931,0.21255654367733978,1.3584496498985934,-1.6014416381339873,-0.16923021558631873,-0.7797820252605105,0.04345537860955657,-1.0231827835118066,-1.0385967725893486,-0.6850766235872401,0.467307356919068,-0.34546211363429213,0.014975065142726673,-0.07908284673260912,1.178269472008583,1.3215876768622588,1.6024519982394827,-0.22906055693121494,0.09696297240449141,-0.8144946964645544,0.5295697343307829,-0.14916160295880299,-1.2479257100472851,-0.38009179038010543,-1.1916256044190288,-0.02876574200622169,0.8025792787866162,-0.1325145751959439,-1.2972177067771742,0.647685130953659,-1.5136248569360085,0.28820996772136376,-0.47552698656499437,0.24034098972325926,-0.3511103504083018,0.7693856647478255,0.6645409618131574,Consolidada - Alta
05088,mpio,Bello,-75.59025592930725,6.359736868390984,05088,05,5088,Bel,bello,-0.7172257116234306,0.8332836471674878,1.0241926471856289,-0.018184038984094944,-0.7073407189430926,-0.843264223596691,-0.2527746285062759,-1.1327084692738811,-0.3857212295583963,0.020411730627579824,-1.345550360015207,-1.08175016815493,-0.62856543615905,-0.7954667960324889,0.06480063376136747,0.6929448827835133,-0.993722464969449,-0.7392427830397132,0.5015865406765634,0.7015557643453165,0.8783676676329564,0.7153680650912112,0.28645931381961304,0.575825502416594,-0.4493952601159143,-0.2627230384595326,0.15605717772375055,-0.6495030859471516,-0.7536874368701147,-0.25110431873271294,1.2586768571771263,-0.5689652510461097,-0.5756836045221007,0.20253663831743784,0.39107097959751136,-0.11351428501298211,-1.0837704338237935,-1.0201544710867079,Consolidada - Alta
05101,mpio,Ciudad Bolívar,-76.00902572747876,5.840445938385701,05101,05,5101,Ciu,ciudad_bolivar,0.37940540273019174,-1.547641443510815,1.6514559775914217,0.7377684767612613,0.4921185256663265,1.645406317496211,0.7350402276247509,-1.0453241238150022,-0.7512993303770324,-0.4106505712748165,0.19483034669304947,-0.3814192253020129,0.24509980408512552,1.0762694590287034,0.07924743478825101,1.4581819182372566,0.6018340620113846,-1.039568720143678,-1.063494388129632,-1.8228984650716973,0.6991773385019363,2.0520207324632107,-0.9331721748877869,0.869422748893705,0.699731888193339,-1.9360880837010739,-0.7009434263134487,-0.8236213439690722,-1.130217870721112,1.6268988656033458,0.8147459129860897,0.21556367891900335,-0.5562989506995858,-0.21562749666381345,1.79583196833119,-2.160651831698291,2.546951702915211,0.026823074632220858,Consolidada - Media
05129,mpio,Caldas,-75.62741770351639,6.053784062121476,05129,05,5129,Cal,caldas,-0.8940759558723869,-0.1665197461549909,-0.38149358883589873,-1.3302919077613473,-0.5822327289616775,-0.29761861441400755,0.8949077238468662,-0.7970099991403096,-0.04824090983907558,1.022217380459728,-1.0052275666577855,0.659472309132207,0.12604471095955472,-0.7379148797599137,-0.2534126196987538,0.6125867666675927,0.06114189174172416,0.15652823661427226,1.3750542262689558,0.7939182841749706,-0.02260151957485769,0.20241904264149746,0.2862491243143931,0.8337763742006814,0.41569225784968594,-0.4524880550549997,-0.2227056964976839,-1.9380677169974787,1.4836171631617736,-1.0600573718178108,-0.44075176759533874,-0.6639120238213105,0.12258065450906996,-1.1193468922571785,0.7312956448495925,0.5128778905605853,0.07266831449238736,0.6915708917040395,Consolidada - Alta
05148,mpio,El Carmen De Viboral,-75.26349613727776,5.978210403191516,05148,05,5148,El,el_carmen_de_viboral,-0.4537110355344172,0.7708208674714855,-0.8186894193881767,-1.5674866148040352,0.5806583860685237,0.6557858411511595,-1.1608861504840686,-1.2294256260757714,0.15875824041070796,-0.1603902602726211,-0.19683791682357488,0.03447642172389419,-1.767459329382296,-0.17039785445328284,-0.369098500928023,0.3388625952800353,-1.2395271182012788,-0.5382672653409817,-1.5221875751097154,0.006590881319147416,0.5380021531918153,-0.6318258439584352,0.08620902806177166,-1.3312340852256568,0.7038935582687065,-0.3218131333062106,0.5791345828822163,-0.4361358493834896,0.19325192739773184,-0.09434713542238228,-0.8397416187823171,-0.012670161256741475,0.4909791055840755,-0.31144087399530546,-0.9794745759624159,-0.8183153313412229,-0.7691827587207316,-1.1584246951351616,Consolidada - Media
05212,mpio,Copacabana,-75.50078768363375,6.351711758645678,05212,05,5212,Cop,copacabana,0.15667991135647646,0.558909050632663,-0.3017008289738841,-1.3029654648295392,0.11154631763381957,0.01679752483665689,-0.4134247515184213,0.4362779268203424,-0.1400953650747865,0.7827930816859696,-1.2742146794844822,0.4916353803544369,-1.3513692811627604,-1.013329253157092,0.09848602999748575,0.7467912293785073,0.34486896570801095,0.28916047099708636,-1.366847989113561,0.7653385704677245,0.08331522872340222,-0.25483748604789475,-1.1876022110772202,-0.4972821485283478,-0.8750483061153762,0.8850445261906055,0.2689139842556298,0.14836656790843467,-0.7875140842147557,-0.07021382590452785,0.021332226376342973,-1.8204422722569213,0.38291645473762376,0.13665765976812908,1.3936315455555672,0.24384662649505112,-0.19791977418714146,0.6588736613055034,Consolidada - Alta
05264,mpio,Entrerríos,-75.56045049867288,6.594134234233711,05264,05,5264,Ent,entrerrios,0.7043790793859456,-0.2605549731231221,0.35051932144943854,0.661224218602093,0.3347790384508403,0.8966902767118874,-0.28489895512281627,-1.0178217553304922,-0.7431921932110868,-0.523322143484766,0.5132355885482847,0.9989683481923914,0.4478476155502307,1.4557932823240631,0.8690128124941884,-0.1068378047943637,-1.24334268023384,1.2459117650257918,-0.4476407447569642,-0.1727090700356306,-1.002809107005821,0.02094883060561863,0.05227792161271992,-1.7712987894596453,0.9162196937785135,-0.09327692847588259,2.776484494803368,0.8506913268900558,-1.154573705710507,-1.3045167296280178,-0.3532815109033272,0.44989848471828453,0.42555341302884797,0.5305373656474813,-0.9056006133657613,0.21670112866421487,-0.2101647339419275,-1.5319546410168396,Consolidada - Media
05266,mpio,Envigado,-75.54426721678229,6.153270262995447,05266,05,5266,Env,envigado,-0.440220035629871,-0.02452882944528186,-0.5537469865870548,-1.776289654690476,-0.26767303745375753,0.0025759719450079406,0.5892623024939952,0.009775038517062287,1.1694936781421552,1.0949742789382912,0.9709225172945469,1.063694054586549,0.12975284306918572,-1.3021928946301737,0.9528705682840374,-0.23523200891030707,-0.4031772151157092,-0.12524971078053157,1.7449895507677209,0.6469918124449453,1.4175511718540297,-0.9613513933454594,-0.2432810998838468,-1.206816656474538,-1.0126549058029959,1.4293439190336832,0.996946931552866,-0.8980222170404085,-0.307661449646217,1.2746530162332814,-1.8196728927927388,0.4788105166506328,0.4738104832701366,0.6210866733456518,0.2949995562642399,1.0969980683781526,-0.3224261027929159,2.0159562818602517,Consolidada - Alta
